Order_ID,Date,Product,Region,Quantity,Sales,Profit,Category,City,Customer_Type,Discount_Percent,Sales_Channel,Payment_Method
2504,2025-11-11,Fancy Fountain,Chennai,4,1358,400,Fancy,Avadi,Retail,3,Shop,UPI
2550,2025-11-11,Lakshmi Vedi (10 pcs),North TN,17,1377,380,Sound,Cuddalore,Gifting,10,Phone/WhatsApp,Cash
3115,2025-11-11,Bijili Crackers (100),Other States,3,342,103,Sound,Kochi,Retail,5,Shop,UPI
3329,2025-11-11,Sparklers (10 pcs),South TN,5,285,90,Sparklers,Virudhunagar,Retail,5,Online,Cash
3336,2025-11-11,Ground Chakkar (10 pcs),Chennai,6,798,234,Ground,Chennai,Retail,5,Phone/WhatsApp,UPI
2680,2025-11-12,Ground Chakkar (10 pcs),Other States,1,134,43,Ground,Kochi,Retail,4,Shop,UPI
3464,2025-11-12,Bijili Crackers (100),West TN,2,238,68,Sound,Salem,Retail,1,Shop,UPI
2047,2025-11-13,Sparklers (10 pcs),Chennai,4,230,71,Sparklers,Tambaram,Retail,4,Shop,UPI
2697,2025-11-13,Ground Chakkar (10 pcs),Chennai,2,269,80,Ground,Avadi,Retail,4,Online,UPI
3420,2025-11-13,Kids Special Pack,Other States,3,1470,603,Gift Box,Hyderabad,Retail,2,Shop,UPI
2101,2025-11-14,Rockets (10 pcs),Other States,79,14599,4882,Aerial,Vijayawada,Wholesale,16,Shop,UPI
2905,2025-11-14,Bijili Crackers (100),Chennai,103,9146,2316,Sound,Tambaram,Dealer,26,Shop,Cash
3122,2025-11-14,Bijili Crackers (100),Chennai,27,2462,691,Sound,Tambaram,Wholesale,24,Shop,UPI
2302,2025-11-15,Fancy Fountain,Other States,135,33548,9241,Fancy,Kochi,Dealer,28,Online,UPI
2638,2025-11-15,Sparklers (10 pcs),Chennai,161,7052,1817,Sparklers,Chennai,Dealer,27,Shop,UPI
3169,2025-11-15,Family Gift Box,North TN,2,2850,762,Gift Box,Vellore,Retail,5,Phone/WhatsApp,UPI
3376,2025-11-15,Rockets (10 pcs),West TN,1,209,71,Aerial,Erode,Retail,5,Phone/WhatsApp,UPI
3483,2025-11-15,Lakshmi Vedi (10 pcs),Other States,6,529,139,Sound,Vijayawada,Retail,2,Online,Cash
2613,2025-11-17,Kids Special Pack,Chennai,23,9085,3293,Gift Box,Chennai,Wholesale,21,Shop,Cash
3448,2025-11-17,Sparklers (10 pcs),South TN,4,230,82,Sparklers,Ramanathapuram,Retail,4,Shop,Cash
2129,2025-11-18,Ground Chakkar (10 pcs),South TN,2,277,100,Ground,Thoothukudi,Retail,1,Phone/WhatsApp,UPI
2649,2025-11-18,Sparklers (10 pcs),Other States,4,233,89,Sparklers,Vijayawada,Retail,3,Shop,UPI
2322,2025-11-19,Fancy Fountain,North TN,4,1358,433,Fancy,Thanjavur,Retail,3,Shop,Cash
2633,2025-11-19,Rockets (10 pcs),South TN,2,422,140,Aerial,Madurai,Retail,4,Phone/WhatsApp,UPI
3246,2025-11-19,Lakshmi Vedi (10 pcs),Chennai,6,529,161,Sound,Avadi,Retail,2,Shop,UPI
3366,2025-11-19,Sky Shot 7 Shot,South TN,1,446,135,Aerial,Thoothukudi,Retail,1,Phone/WhatsApp,Card
2020,2025-11-20,Lakshmi Vedi (10 pcs),Chennai,1,89,25,Sound,Avadi,Retail,1,Online,Cash
2678,2025-11-20,Bijili Crackers (100),South TN,5,576,192,Sound,Madurai,Retail,4,Shop,UPI
2710,2025-11-20,Bijili Crackers (100),Chennai,3,349,92,Sound,Tambaram,Retail,3,Shop,Cash
2228,2025-11-22,Sparklers (10 pcs),South TN,22,990,346,Sparklers,Tirunelveli,Wholesale,25,Phone/WhatsApp,Cash
3491,2025-11-22,Sky Shot 7 Shot,Other States,5,2182,711,Aerial,Bengaluru,Retail,3,Shop,UPI
2829,2025-11-23,Lakshmi Vedi (10 pcs),Other States,79,5901,1620,Sound,Vijayawada,Wholesale,17,Shop,UPI
3001,2025-11-23,Rockets (10 pcs),Chennai,6,1294,498,Aerial,Tambaram,Retail,2,Phone/WhatsApp,Cash
3134,2025-11-23,Bijili Crackers (100),South TN,4,475,146,Sound,Tirunelveli,Retail,1,Phone/WhatsApp,UPI
3237,2025-11-23,Fancy Fountain,Chennai,4,1386,459,Fancy,Chennai,Retail,1,Shop,UPI
2124,2025-11-24,Ground Chakkar (10 pcs),South TN,2,272,78,Ground,Ramanathapuram,Retail,3,Shop,Cash
2560,2025-11-24,Bijili Crackers (100),Chennai,4,466,119,Sound,Tambaram,Retail,3,Online,Cash
3149,2025-11-24,Bijili Crackers (100),South TN,3,353,121,Sound,Madurai,Retail,2,Shop,Cash
3324,2025-11-24,Sparklers (10 pcs),Chennai,3,176,65,Sparklers,Tambaram,Retail,2,Shop,UPI
2165,2025-11-25,Sparklers (10 pcs),West TN,6,360,130,Sparklers,Coimbatore,Retail,0,Phone/WhatsApp,UPI
3130,2025-11-25,Fancy Fountain,South TN,1,346,104,Fancy,Tirunelveli,Retail,1,Shop,Cash
2274,2025-11-26,Lakshmi Vedi (10 pcs),Other States,1,86,26,Sound,Kochi,Retail,4,Shop,UPI
2414,2025-11-26,Deluxe Gift Box,South TN,1,3360,777,Gift Box,Tirunelveli,Retail,4,Shop,UPI
3111,2025-11-26,Ground Chakkar (10 pcs),West TN,1,137,43,Ground,Tiruppur,Retail,2,Online,UPI
3218,2025-11-26,Rockets (10 pcs),West TN,37,6186,1563,Aerial,Tiruppur,Wholesale,24,Shop,UPI
3221,2025-11-26,Sparklers (10 pcs),North TN,64,2995,801,Sparklers,Trichy,Wholesale,22,Online,UPI
3275,2025-11-26,Family Gift Box,Chennai,2,2910,735,Gift Box,Chennai,Retail,3,Shop,UPI
2456,2025-11-27,Fancy Fountain,North TN,1,343,105,Fancy,Thanjavur,Retail,2,Phone/WhatsApp,UPI
2563,2025-11-27,Kids Special Pack,North TN,15,6675,2549,Gift Box,Vellore,Gifting,11,Shop,UPI
3068,2025-11-27,Sparklers (10 pcs),Other States,35,1911,631,Sparklers,Vijayawada,Gifting,9,Online,Cash
3371,2025-11-27,Sparklers (10 pcs),Chennai,30,1404,494,Sparklers,Kancheepuram,Wholesale,22,Shop,Cash
2618,2025-11-29,Flower Pots (5 pcs),West TN,66,9148,3019,Ground,Tiruppur,Wholesale,23,Online,Card
2900,2025-11-29,Sky Shot 7 Shot,Chennai,75,28350,8215,Aerial,Chennai,Wholesale,16,Shop,Cash
2903,2025-11-29,Kids Special Pack,Other States,3,1485,517,Gift Box,Kochi,Retail,1,Online,UPI
2973,2025-11-29,Kids Special Pack,Other States,1,475,163,Gift Box,Kochi,Retail,5,Shop,Credit
3005,2025-11-29,Sparklers (10 pcs),North TN,21,970,312,Sparklers,Vellore,Wholesale,23,Online,UPI
3056,2025-11-29,Bijili Crackers (100),South TN,80,7200,1651,Sound,Virudhunagar,Dealer,25,Shop,UPI
3297,2025-11-29,Sky Shot 7 Shot,South TN,6,2700,931,Aerial,Thoothukudi,Retail,0,Phone/WhatsApp,Cash
2211,2025-11-30,Sparklers (10 pcs),Chennai,4,235,91,Sparklers,Avadi,Retail,2,Shop,Cash
2872,2025-11-30,Flower Pots (5 pcs),Chennai,58,8665,2920,Ground,Kancheepuram,Wholesale,17,Shop,Cash
3247,2025-11-30,Deluxe Gift Box,South TN,23,70840,17496,Gift Box,Thoothukudi,Gifting,12,Shop,Credit
2133,2025-12-01,Flower Pots (5 pcs),South TN,4,684,221,Ground,Madurai,Retail,5,Phone/WhatsApp,Cash
3043,2025-12-02,Lakshmi Vedi (10 pcs),South TN,41,2804,827,Sound,Virudhunagar,Wholesale,24,Shop,UPI
3266,2025-12-02,Ground Chakkar (10 pcs),Chennai,33,3604,1113,Ground,Tambaram,Wholesale,22,Shop,Cash
3412,2025-12-02,Fancy Fountain,Other States,5,1680,616,Fancy,Bengaluru,Retail,4,Shop,Cash
3469,2025-12-02,Flower Pots (5 pcs),South TN,39,5897,1666,Ground,Tirunelveli,Wholesale,16,Shop,UPI
3478,2025-12-02,Atom Bomb (10 pcs),West TN,1,158,49,Sound,Coimbatore,Retail,1,Online,Cash
2202,2025-12-03,Family Gift Box,Other States,16,18240,5294,Gift Box,Vijayawada,Wholesale,24,Shop,Cash
2514,2025-12-03,Atom Bomb (10 pcs),South TN,56,7526,1989,Sound,Madurai,Wholesale,16,Shop,UPI
2641,2025-12-03,Lakshmi Vedi (10 pcs),North TN,4,342,92,Sound,Trichy,Retail,5,Shop,UPI
2992,2025-12-03,Atom Bomb (10 pcs),Chennai,35,5096,1663,Sound,Kancheepuram,Gifting,9,Phone/WhatsApp,UPI
3350,2025-12-03,Rockets (10 pcs),Other States,94,14890,4991,Aerial,Hyderabad,Dealer,28,Phone/WhatsApp,Cash
2238,2025-12-04,Ground Chakkar (10 pcs),South TN,4,543,188,Ground,Madurai,Retail,3,Phone/WhatsApp,UPI
2252,2025-12-04,Sky Shot 7 Shot,South TN,6,2700,808,Aerial,Virudhunagar,Retail,0,Shop,Cash
2421,2025-12-05,Rockets (10 pcs),South TN,4,862,268,Aerial,Thoothukudi,Retail,2,Shop,UPI
3029,2025-12-05,Sparklers (10 pcs),Other States,31,1581,580,Sparklers,Bengaluru,Wholesale,15,Shop,Cash
2547,2025-12-06,Atom Bomb (10 pcs),West TN,70,9072,2343,Sound,Coimbatore,Wholesale,19,Shop,UPI
2612,2025-12-06,Bijili Crackers (100),Other States,20,2112,585,Sound,Bengaluru,Gifting,12,Shop,Card
2876,2025-12-06,Multi Shot 30 Shot,Chennai,13,11856,2603,Aerial,Kancheepuram,Wholesale,24,Shop,UPI
2958,2025-12-06,Multi Shot 30 Shot,South TN,4,4752,1282,Aerial,Virudhunagar,Retail,1,Phone/WhatsApp,UPI
2136,2025-12-07,Rockets (10 pcs),West TN,5,1089,356,Aerial,Erode,Retail,1,Shop,UPI
2855,2025-12-07,Ground Chakkar (10 pcs),Chennai,5,686,202,Ground,Tambaram,Retail,2,Shop,UPI
3393,2025-12-07,Flower Pots (5 pcs),Chennai,2,346,100,Ground,Avadi,Retail,4,Online,Cash
3473,2025-12-07,Fancy Fountain,South TN,6,2079,690,Fancy,Tirunelveli,Retail,1,Phone/WhatsApp,UPI
2061,2025-12-08,Ground Chakkar (10 pcs),South TN,1,136,44,Ground,Thoothukudi,Retail,3,Shop,Cash
2472,2025-12-08,Family Gift Box,South TN,3,4455,1068,Gift Box,Madurai,Retail,1,Shop,UPI
2526,2025-12-08,Sky Shot 7 Shot,South TN,6,2592,725,Aerial,Virudhunagar,Retail,4,Online,UPI
2591,2025-12-08,Ground Chakkar (10 pcs),Chennai,170,16660,3878,Ground,Tambaram,Dealer,30,Phone/WhatsApp,UPI
3088,2025-12-08,Family Gift Box,Chennai,22,29370,7302,Gift Box,Avadi,Gifting,11,Online,UPI
3282,2025-12-08,Kids Special Pack,South TN,21,7980,2853,Gift Box,Ramanathapuram,Wholesale,24,Shop,Cash
2127,2025-12-10,Atom Bomb (10 pcs),Other States,6,941,305,Sound,Bengaluru,Retail,2,Shop,Cash
2226,2025-12-10,Sparklers (10 pcs),Chennai,2,116,35,Sparklers,Chennai,Retail,3,Shop,UPI
2275,2025-12-10,Family Gift Box,South TN,14,18480,4212,Gift Box,Ramanathapuram,Gifting,12,Shop,UPI
2848,2025-12-10,Kids Special Pack,South TN,6,2880,1043,Gift Box,Ramanathapuram,Retail,4,Shop,Cash
2850,2025-12-10,Sparklers (10 pcs),Chennai,5,294,99,Sparklers,Kancheepuram,Retail,2,Shop,UPI
2039,2025-12-11,Rockets (10 pcs),South TN,1,216,71,Aerial,Thoothukudi,Retail,2,Shop,Cash
2096,2025-12-11,Sky Shot 7 Shot,Other States,41,15682,3979,Aerial,Bengaluru,Wholesale,15,Phone/WhatsApp,UPI
2156,2025-12-11,Rockets (10 pcs),Chennai,1,216,81,Aerial,Avadi,Retail,2,Shop,Cash
2581,2025-12-11,Flower Pots (5 pcs),Other States,1,175,59,Ground,Hyderabad,Retail,3,Phone/WhatsApp,Card
2112,2025-12-12,Lakshmi Vedi (10 pcs),South TN,5,441,136,Sound,Madurai,Retail,2,Phone/WhatsApp,Cash
2884,2025-12-12,Rockets (10 pcs),West TN,38,6270,1633,Aerial,Coimbatore,Wholesale,25,Shop,Cash
3213,2025-12-12,Multi Shot 30 Shot,Chennai,20,19680,5590,Aerial,Avadi,Wholesale,18,Online,Cash
2233,2025-12-13,Sparklers (10 pcs),West TN,1,58,20,Sparklers,Salem,Retail,4,Shop,Cash
2336,2025-12-13,Ground Chakkar (10 pcs),Chennai,5,693,241,Ground,Chennai,Retail,1,Shop,Cash
2146,2025-12-14,Ground Chakkar (10 pcs),Chennai,40,4368,1176,Ground,Tambaram,Wholesale,22,Phone/WhatsApp,UPI
3178,2025-12-15,Family Gift Box,Chennai,5,7200,2349,Gift Box,Chennai,Retail,4,Shop,UPI
2397,2025-12-16,Flower Pots (5 pcs),North TN,34,5263,1785,Ground,Cuddalore,Gifting,14,Phone/WhatsApp,UPI
2070,2025-12-17,Sky Shot 7 Shot,Other States,5,2228,693,Aerial,Vijayawada,Retail,1,Shop,UPI
3378,2025-12-18,Lakshmi Vedi (10 pcs),South TN,5,436,149,Sound,Tirunelveli,Retail,3,Shop,UPI
2232,2025-12-19,Rockets (10 pcs),North TN,6,1267,432,Aerial,Thanjavur,Retail,4,Shop,Cash
2273,2025-12-19,Kids Special Pack,Other States,35,15050,5120,Gift Box,Vijayawada,Gifting,14,Phone/WhatsApp,UPI
2742,2025-12-19,Bijili Crackers (100),South TN,4,456,112,Sound,Virudhunagar,Retail,5,Online,UPI
2439,2025-12-20,Flower Pots (5 pcs),South TN,34,4835,1276,Ground,Thoothukudi,Wholesale,21,Online,Cash
2969,2025-12-20,Ground Chakkar (10 pcs),South TN,37,4092,1296,Ground,Tirunelveli,Wholesale,21,Shop,Cash
3385,2025-12-20,Bijili Crackers (100),West TN,1,114,29,Sound,Coimbatore,Retail,5,Phone/WhatsApp,UPI
2445,2025-12-22,Flower Pots (5 pcs),Other States,6,1058,343,Ground,Hyderabad,Retail,2,Shop,UPI
2567,2025-12-22,Sparklers (10 pcs),North TN,2,120,48,Sparklers,Trichy,Retail,0,Phone/WhatsApp,UPI
3183,2025-12-22,Family Gift Box,West TN,3,4320,1221,Gift Box,Erode,Retail,4,Phone/WhatsApp,Card
3198,2025-12-23,Rockets (10 pcs),South TN,1,211,76,Aerial,Ramanathapuram,Retail,4,Shop,UPI
2328,2025-12-24,Flower Pots (5 pcs),Chennai,5,891,250,Ground,Kancheepuram,Retail,1,Shop,UPI
2429,2025-12-24,Flower Pots (5 pcs),Chennai,5,891,254,Ground,Tambaram,Retail,1,Shop,Card
2604,2025-12-24,Rockets (10 pcs),West TN,10,1980,612,Aerial,Erode,Gifting,10,Shop,Credit
2465,2025-12-25,Bijili Crackers (100),South TN,1,119,31,Sound,Virudhunagar,Retail,1,Phone/WhatsApp,Card
2820,2025-12-25,Kids Special Pack,Chennai,56,22960,6336,Gift Box,Tambaram,Wholesale,18,Phone/WhatsApp,UPI
3372,2025-12-25,Rockets (10 pcs),West TN,1,218,78,Aerial,Tiruppur,Retail,1,Shop,UPI
2117,2025-12-26,Atom Bomb (10 pcs),Chennai,2,317,93,Sound,Avadi,Retail,1,Shop,UPI
3380,2025-12-26,Deluxe Gift Box,South TN,1,3360,741,Gift Box,Madurai,Retail,4,Phone/WhatsApp,Card
2673,2025-12-27,Atom Bomb (10 pcs),Chennai,3,480,137,Sound,Kancheepuram,Retail,0,Phone/WhatsApp,UPI
2965,2025-12-27,Fancy Fountain,Chennai,4,1344,387,Fancy,Tambaram,Retail,4,Shop,UPI
3356,2025-12-28,Family Gift Box,West TN,5,7350,2077,Gift Box,Tiruppur,Retail,2,Phone/WhatsApp,UPI
2834,2025-12-29,Flower Pots (5 pcs),North TN,5,882,330,Ground,Cuddalore,Retail,2,Phone/WhatsApp,UPI
2998,2025-12-29,Lakshmi Vedi (10 pcs),West TN,56,4183,1298,Sound,Salem,Wholesale,17,Phone/WhatsApp,Cash
3081,2025-12-29,Sky Shot 7 Shot,South TN,36,14904,4441,Aerial,Madurai,Gifting,8,Shop,Cash
3313,2025-12-29,Sparklers (10 pcs),Chennai,197,8629,2638,Sparklers,Chennai,Dealer,27,Phone/WhatsApp,UPI
3398,2025-12-29,Sparklers (10 pcs),Chennai,33,1703,498,Sparklers,Kancheepuram,Gifting,14,Shop,Cash
2987,2025-12-30,Rockets (10 pcs),West TN,34,5834,1952,Aerial,Erode,Wholesale,22,Shop,UPI
2401,2025-12-31,Lakshmi Vedi (10 pcs),Other States,3,256,66,Sound,Bengaluru,Retail,5,Shop,Cash
2412,2025-12-31,Multi Shot 30 Shot,Other States,14,12600,2939,Aerial,Bengaluru,Wholesale,25,Shop,Cash
2532,2025-12-31,Sparklers (10 pcs),South TN,69,3188,960,Sparklers,Ramanathapuram,Wholesale,23,Shop,Cash
2981,2025-12-31,Fancy Fountain,North TN,2,679,199,Fancy,Trichy,Retail,3,Shop,UPI
3195,2025-12-31,Fancy Fountain,Chennai,2,679,242,Fancy,Kancheepuram,Retail,3,Phone/WhatsApp,Cash
